STAR:010,1,BRINY2,FMG,FMG,K2,D, ,V   , ,   ,IF, ,FMG,K2,D, ,      ,0000,0000,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,BRINY2,FMG,ILA,K2,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,2410,1140, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,BRINY2,FMG,ENI,K2,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,2510,0580, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,1,BRINY2,FMG,PYE,K2,D, ,VE H,L,   ,TF,Y, , , , ,      ,    ,    ,1460,0610, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,BRINY2,RBL,RBL,K2,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,BRINY2,RBL,ENI,K2,D, ,V   ,L,   ,TF,Y, , , , ,      ,    ,    ,2000,0790, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,BRINY2,RBL,PYE,K2,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,1460,0610, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,BRINY2,RW12R,PYE,K2,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,3,BRINY2,RW12R,FATHM,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,1510,0170, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,3,BRINY2,RW12R,BRINY,P,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,1510,0300, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,3,BRINY2,RW12R,OSI,K2,D, ,VE  ,L,   ,TF,Y, , , , ,      ,    ,    ,0570,0190, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,BRIXX2,CHBLI,CHBLI,K2,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL280,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,BRIXX2,CHBLI,GRIJO,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL220,     ,     , ,280,    ,   , , , , , , , , ;
STAR:030,4,BRIXX2,CHBLI,ZINNN,K2,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,BRIXX2,CHBLI,CORKK,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,     , ,   ,    ,   , , , , , , , , ;
