APPCH:010,I,I09R, ,CHILR,K5,P,C,E  I, ,   ,IF, ,IJAV,K5,P,I,      ,2730,0155,    ,    ,J,05000,02300,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:011,I,I09R, ,DEVON,K5,P,C,E   , ,   ,CF, ,IJAV,K5,P,I,      ,2730,0123,0930,0031,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I09R, ,LANSE,K5,P,C,E  F, ,   ,CF, ,IJAV,K5,P,I,      ,2730,0064,0930,0059,H,02300,02300,     , ,   ,-300,   ,KORD,K5,P,A, ,0,N,S;
APPCH:030,I,I09R, ,RW09R,K5,P,G,GY M, ,   ,CF, ,IJAV,K5,P,I,      ,2730,0014,0930,0050, ,00717,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I09R, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0930,    ,+,01080,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I09R, ,GRABL,K5,P,C,EY  , ,   ,CF, ,OBK,K5,D, ,      ,1240,0269,1240,0180,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I09R, ,GRABL,K5,P,C,EE  ,R,   ,HM, ,OBK,K5,D, ,      ,1240,0269,3040,T010,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I10C,GIBNS,GIBNS,K5,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,P,S;
APPCH:020,A,I10C,GIBNS,BAIRY,K5,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:030,A,I10C,GIBNS,COUPR,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:040,A,I10C,GIBNS,KYLAA,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:050,A,I10C,GIBNS,PEPAW,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:060,A,I10C,GIBNS,SHARN,K5,P,C,EE B, ,   ,CF, ,ISXH,K5,P,I,      ,2729,0156,0929,0031,+,05000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:010,I,I10C, ,SHARN,K5,P,C,E  I, ,   ,IF, ,ISXH,K5,P,I,      ,2729,0156,    ,    ,J,05000,02300,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:011,I,I10C, ,RRUDA,K5,P,C,E   , ,   ,CF, ,ISXH,K5,P,I,      ,2729,0125,0930,0031,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I10C, ,RAYYY,K5,P,C,E  F, ,   ,CF, ,ISXH,K5,P,I,      ,2729,0071,0930,0053,H,02300,02300,     , ,   ,-300,   ,KORD,K5,P,A, ,0,N,S;
APPCH:030,I,I10C, ,RW10C,K5,P,G,GY M, ,   ,CF, ,ISXH,K5,P,I,      ,2729,0022,0930,0050, ,00725,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I10C, , , , , ,  M , ,   ,VI, , , , , ,      ,    ,    ,0929,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I10C, ,CGT,K5,D, ,VY  , ,   ,CF, ,CGT,K5,D, ,      ,0000,0000,1560,0300,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I10C, ,CGT,K5,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,3360,T010,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I10L,GIBNS,GIBNS,K5,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,P,S;
APPCH:020,A,I10L,GIBNS,ARIST,K5,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:030,A,I10L,GIBNS,KALZO,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:040,A,I10L,GIBNS,BURKE,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:050,A,I10L,GIBNS,SYSCO,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:060,A,I10L,GIBNS,PRATT,K5,P,C,EE B, ,   ,CF, ,IMED,K5,P,I,      ,2729,0158,0929,0031,+,05000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:010,I,I10L, ,PRATT,K5,P,C,E  I, ,   ,IF, ,IMED,K5,P,I,      ,2729,0158,    ,    ,J,05000,02300,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:011,I,I10L, ,CARLE,K5,P,C,E   , ,   ,CF, ,IMED,K5,P,I,      ,2729,0127,0930,0031,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I10L, ,BUGSE,K5,P,C,E  F, ,   ,CF, ,IMED,K5,P,I,      ,2729,0074,0930,0054,H,02300,02300,     , ,   ,-300,   ,KORD,K5,P,A, ,0,N,S;
APPCH:030,I,I10L, ,RW10L,K5,P,G,GY M, ,   ,CF, ,IMED,K5,P,I,      ,2729,0024,0930,0049, ,00728,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I10L, , , , , ,  M , ,   ,VI, , , , , ,      ,    ,    ,0929,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I10L, ,CGT,K5,D, ,VY  , ,   ,CF, ,CGT,K5,D, ,      ,0000,0000,1560,0300,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I10L, ,CGT,K5,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,3360,T010,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I10RY,GIBNS,GIBNS,K5,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,P,S;
APPCH:020,A,I10RY,GIBNS,FERLL,K5,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:030,A,I10RY,GIBNS,MLSEN,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:040,A,I10RY,GIBNS,OLLGA,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:050,A,I10RY,GIBNS,LEATH,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:060,A,I10RY,GIBNS,GOOZY,K5,P,C,EE B, ,   ,CF, ,IBYW,K5,P,I,      ,2714,0153,0914,0031,+,05000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:010,I,I10RY, ,GOOZY,K5,P,C,E  I, ,   ,IF, ,IBYW,K5,P,I,      ,2714,0153,    ,    ,J,05000,02300,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:011,I,I10RY, ,KVENN,K5,P,C,E   , ,   ,CF, ,IBYW,K5,P,I,      ,2714,0121,0910,0031,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I10RY, ,FLLYN,K5,P,C,E  F, ,   ,CF, ,IBYW,K5,P,I,      ,2714,0066,0910,0056,H,02300,02300,     , ,   ,-300,   ,KORD,K5,P,A, ,0,N,S;
APPCH:030,I,I10RY, ,CFLCC,K5,P,C,EY M, ,   ,CF, ,IBYW,K5,P,I,      ,2714,0017,0910,0049, ,00735,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I10RY, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0914,    ,+,01200,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I10RY, ,DPA,K5,D, ,VY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I10RY, ,DPA,K5,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,0680,T010,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I10RZ,GIBNS,GIBNS,K5,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,P,S;
APPCH:020,A,I10RZ,GIBNS,SAFLY,K5,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:030,A,I10RZ,GIBNS,POPOF,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:040,A,I10RZ,GIBNS,DAYZE,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:050,A,I10RZ,GIBNS,BNITO,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:060,A,I10RZ,GIBNS,BOOTR,K5,P,C,EE B, ,   ,CF, ,IIZJ,K5,P,I,      ,2739,0152,0939,0031,+,05000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:010,I,I10RZ, ,BOOTR,K5,P,C,E  I, ,   ,IF, ,IIZJ,K5,P,I,      ,2739,0152,    ,    ,J,05000,02300,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:011,I,I10RZ, ,NIRRA,K5,P,C,E   , ,   ,CF, ,IIZJ,K5,P,I,      ,2739,0120,0940,0032,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I10RZ, ,KUULA,K5,P,C,E  F, ,   ,CF, ,IIZJ,K5,P,I,      ,2739,0065,0940,0055,H,02300,02300,     , ,   ,-300,   ,KORD,K5,P,A, ,0,N,S;
APPCH:030,I,I10RZ, ,RW10R,K5,P,G,GY M, ,   ,CF, ,IIZJ,K5,P,I,      ,2739,0016,0940,0049, ,00735,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I10RZ, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0939,    ,+,01200,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I10RZ, ,DPA,K5,D, ,VY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I10RZ, ,DPA,K5,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,0680,T010,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I22L, ,KENIL,K5,P,C,E  I, ,   ,IF, ,ILQQ,K5,P,I,      ,0445,0131,    ,    ,J,04000,02500,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I22L, ,LAIKE,K5,P,C,E  F, ,   ,CF, ,ILQQ,K5,P,I,      ,0445,0071,2250,0060,H,02500,02500,     , ,   ,-300,   ,KORD,K5,P,A, ,0,N,S;
APPCH:030,I,I22L, ,RW22L,K5,P,G,GY M, ,   ,CF, ,ILQQ,K5,P,I,      ,0445,0015,2250,0056, ,00710,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I22L, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2245,    ,+,01100,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I22L, ,CGT,K5,D, ,VY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I22L, ,CGT,K5,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,3360,T010,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I22R,FNUCH,FNUCH,K5,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I22R,FNUCH,NOLEN,K5,P,C,EE B, ,   ,CF, ,IRXZ,K5,P,I,      ,0425,0165,2225,0069,+,05000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I22R, ,NOLEN,K5,P,C,E  I, ,   ,IF, ,IRXZ,K5,P,I,      ,0425,0165,    ,    ,J,05000,02200,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I22R, ,RIDGE,K5,P,C,E  F, ,   ,CF, ,IRXZ,K5,P,I,      ,0425,0061,2230,0104,H,02200,02200,     , ,   ,-300,   ,KORD,K5,P,A, ,0,N,S;
APPCH:030,I,I22R, ,RW22R,K5,P,G,GY M, ,   ,CF, ,IRXZ,K5,P,I,      ,0425,0014,2230,0047, ,00697,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I22R, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2225,    ,+,01300,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I22R, ,DPA,K5,D, ,VY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I22R, ,DPA,K5,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,0680,T010,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I27L,VOGLR,VOGLR,K5,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,P,S;
APPCH:020,A,I27L,VOGLR,NRMAH,K5,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:030,A,I27L,VOGLR,JOEBO,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:040,A,I27L,VOGLR,GRABL,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:050,A,I27L,VOGLR,RIPPR,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:060,A,I27L,VOGLR,BASHH,K5,P,C,EE B, ,   ,CF, ,IIAC,K5,P,I,      ,0930,0152,2730,0031,+,05000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:010,I,I27L, ,BASHH,K5,P,C,E  I, ,   ,IF, ,IIAC,K5,P,I,      ,0930,0152,    ,    ,J,05000,02200,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:011,I,I27L, ,EBENS,K5,P,C,E   , ,   ,CF, ,IIAC,K5,P,I,      ,0930,0120,2730,0031,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I27L, ,TAFFS,K5,P,C,E  F, ,   ,CF, ,IIAC,K5,P,I,      ,0930,0062,2730,0059,H,02200,02200,     , ,   ,-300,   ,KORD,K5,P,A, ,0,N,S;
APPCH:030,I,I27L, ,RW27L,K5,P,G,GY M, ,   ,CF, ,IIAC,K5,P,I,      ,0930,0015,2730,0047, ,00705,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I27L, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2730,    ,+,01200,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I27L, , , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2950,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I27L, ,UKUNE,K5,P,C,EY  , ,   ,CF, ,CGT,K5,D, ,      ,3223,0480,3223,0110,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:070,I,I27L, ,UKUNE,K5,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,1423,T010,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I27R,VOGLR,VOGLR,K5,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,P,S;
APPCH:020,A,I27R,VOGLR,VINYY,K5,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:030,A,I27R,VOGLR,JOKKR,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:040,A,I27R,VOGLR,IYLEK,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:050,A,I27R,VOGLR,WELEV,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:060,A,I27R,VOGLR,HAREE,K5,P,C,EE B, ,   ,CF, ,IABU,K5,P,I,      ,0930,0156,2730,0031,+,05000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:010,I,I27R, ,HAREE,K5,P,C,E  I, ,   ,IF, ,IABU,K5,P,I,      ,0930,0156,    ,    ,J,05000,02200,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:011,I,I27R, ,BONZO,K5,P,C,E   , ,   ,CF, ,IABU,K5,P,I,      ,0930,0125,2730,0031,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I27R, ,SIBLY,K5,P,C,E  F, ,   ,CF, ,IABU,K5,P,I,      ,0930,0061,2730,0064,H,02200,02200,     , ,   ,-300,   ,KORD,K5,P,A, ,0,N,S;
APPCH:030,I,I27R, ,RW27R,K5,P,G,GY M, ,   ,CF, ,IABU,K5,P,I,      ,0930,0014,2730,0047, ,00719,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I27R, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2730,    ,+,01100,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I27R, ,OBK,K5,D, ,VY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I27R, ,OBK,K5,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,0920,T010,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I28C,VOGLR,VOGLR,K5,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,P,S;
APPCH:020,A,I28C,VOGLR,LNDUH,K5,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:030,A,I28C,VOGLR,SNTOE,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:040,A,I28C,VOGLR,KOENN,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:050,A,I28C,VOGLR,MEMAW,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:060,A,I28C,VOGLR,RZUKO,K5,P,C,EE B, ,   ,CF, ,IVZE,K5,P,I,      ,0929,0158,2729,0031,+,05000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:010,I,I28C, ,RZUKO,K5,P,C,E  I, ,   ,IF, ,IVZE,K5,P,I,      ,0929,0158,    ,    ,J,05000,02300,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:011,I,I28C, ,HAZIL,K5,P,C,E   , ,   ,CF, ,IVZE,K5,P,I,      ,0929,0127,2730,0031,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I28C, ,SEIKA,K5,P,C,E  F, ,   ,CF, ,IVZE,K5,P,I,      ,0929,0070,2730,0057,H,02300,02300,     , ,   ,-300,   ,KORD,K5,P,A, ,0,N,S;
APPCH:030,I,I28C, ,RW28C,K5,P,G,GY M, ,   ,CF, ,IVZE,K5,P,I,      ,0929,0019,2730,0050, ,00705,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I28C, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2729,    ,+,01100,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I28C, , , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2150,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I28C, ,DPA,K5,D, ,VY  , ,   ,CF, ,DPA,K5,D, ,      ,0000,0000,2620,0170,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:070,I,I28C, ,DPA,K5,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,0680,T010,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I28L,VOGLR,VOGLR,K5,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,P,S;
APPCH:020,A,I28L,VOGLR,LYSIN,K5,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:030,A,I28L,VOGLR,KEGNE,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:040,A,I28L,VOGLR,JAVON,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:050,A,I28L,VOGLR,HANSO,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:060,A,I28L,VOGLR,FITAR,K5,P,C,EE B, ,   ,CF, ,IVQX,K5,P,I,      ,0939,0156,2739,0031,+,05000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:010,I,I28L, ,FITAR,K5,P,C,E  I, ,   ,IF, ,IVQX,K5,P,I,      ,0939,0156,    ,    ,J,05000,02200,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:011,I,I28L, ,CAKOS,K5,P,C,E   , ,   ,CF, ,IVQX,K5,P,I,      ,0939,0125,2739,0031,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I28L, ,PONCC,K5,P,C,E  F, ,   ,CF, ,IVQX,K5,P,I,      ,0939,0061,2740,0064,H,02200,02200,     , ,   ,-300,   ,KORD,K5,P,A, ,0,N,S;
APPCH:030,I,I28L, ,RW28L,K5,P,G,GY M, ,   ,CF, ,IVQX,K5,P,I,      ,0939,0014,2740,0047, ,00713,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I28L, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2739,    ,+,01200,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I28L, ,CGT,K5,D, ,VY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I28L, ,CGT,K5,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,3360,T010,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I28R,VOGLR,VOGLR,K5,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,P,S;
APPCH:020,A,I28R,VOGLR,MOTTT,K5,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:030,A,I28R,VOGLR,RICKV,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:040,A,I28R,VOGLR,BLUTO,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:050,A,I28R,VOGLR,ROCSE,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:060,A,I28R,VOGLR,WAVIE,K5,P,C,EE B, ,   ,CF, ,ITSL,K5,P,I,      ,0929,0158,2729,0031,+,05000,     ,     , ,   ,    ,   , , , , , ,0,P,S;
APPCH:010,I,I28R, ,WAVIE,K5,P,C,E  I, ,   ,IF, ,ITSL,K5,P,I,      ,0929,0158,    ,    ,J,05000,02200,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:011,I,I28R, ,ADAME,K5,P,C,E   , ,   ,CF, ,ITSL,K5,P,I,      ,0929,0127,2730,0031,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I28R, ,WILLT,K5,P,C,E  F, ,   ,CF, ,ITSL,K5,P,I,      ,0929,0070,2730,0057,H,02200,02200,     , ,   ,-300,   ,KORD,K5,P,A, ,0,N,S;
APPCH:030,I,I28R, ,RW28R,K5,P,G,GY M, ,   ,CF, ,ITSL,K5,P,I,      ,0929,0023,2730,0047, ,00705,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I28R, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2729,    ,+,01100,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I28R, , , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2150,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I28R, ,DPA,K5,D, ,VY  , ,   ,CF, ,DPA,K5,D, ,      ,0000,0000,2620,0180,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:070,I,I28R, ,DPA,K5,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,0680,T010,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,L04R,RAHNN,RAHNN,K5,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
