SID:040,2,GERA4A,RW14,D264U,FM,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:045,2,GERA4A,RW14, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3040,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,GERA4A,RW14,SDG,FM,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,GERA4A,RW14,GERAG,FM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GERA4B,RW32, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3150,    ,+,00470,     ,12000, ,   ,    ,   ,SDG,FM,D, ,B, , , ;
SID:020,2,GERA4B,RW32, , , , ,    , ,   ,CD, ,SDG,FM,D, ,      ,    ,    ,3200,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GERA4B,RW32, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2340,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,GERA4B,RW32,SDG,FM,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,GERA4B,RW32,GERAG,FM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GERA4C,RW12, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1210,    ,+,00470,     ,12000, ,   ,    ,   ,SDG,FM,D, ,B, , , ;
SID:020,2,GERA4C,RW12, , , , ,    , ,   ,CD, ,SDG,FM,D, ,      ,    ,    ,1060,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GERA4C,RW12,SDG,FM,D, ,V   ,L,   ,CF,Y,SDG,FM,D, ,      ,0000,0000,2640,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,GERA4C,RW12,D264U,FM,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,GERA4C,RW12, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3040,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,GERA4C,RW12,SDG,FM,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,GERA4C,RW12,GERAG,FM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GERA4F,RW30, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3010,    ,+,00470,     ,12000, ,   ,    ,   ,SDG,FM,D, ,B, , , ;
SID:020,2,GERA4F,RW30, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3160,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GERA4F,RW30,SDG,FM,D, ,V   , ,   ,FD, ,SDG,FM,D, ,      ,0000,0000,3130,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,GERA4F,RW30, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2440,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,GERA4F,RW30,SDG,FM,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,GERA4F,RW30,GERAG,FM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GETI4A,RW14, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1350,    ,+,00470,     ,12000, ,   ,    ,   ,SDG,FM,D, ,B, , , ;
SID:020,2,GETI4A,RW14, , , , ,    , ,   ,CD, ,SDG,FM,D, ,      ,    ,    ,1200,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GETI4A,RW14,SDG,FM,D, ,V   ,L,   ,CF,Y,SDG,FM,D, ,      ,0000,0000,2640,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,GETI4A,RW14,D264U,FM,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,GETI4A,RW14, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2220,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,GETI4A,RW14,SDG,FM,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,GETI4A,RW14,GETIR,FM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GETI4B,RW32, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3150,    ,+,00470,     ,12000, ,   ,    ,   ,SDG,FM,D, ,B, , , ;
SID:020,2,GETI4B,RW32, , , , ,    , ,   ,CD, ,SDG,FM,D, ,      ,    ,    ,3200,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GETI4B,RW32, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2340,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,GETI4B,RW32,PR328,FM,P,C,E   , ,   ,CF, ,PRF,FM,D, ,      ,3275,0300,2740,0180, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,GETI4B,RW32,SDG44,FM,P,C,E   ,L,   ,AF, ,PRF,FM,D, ,      ,2886,0300,3270,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,GETI4B,RW32,GETIR,FM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GETI4C,RW12, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1210,    ,+,00470,     ,12000, ,   ,    ,   ,SDG,FM,D, ,B, , , ;
SID:020,2,GETI4C,RW12, , , , ,    , ,   ,CD, ,SDG,FM,D, ,      ,    ,    ,1060,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GETI4C,RW12,SDG,FM,D, ,V   ,L,   ,CF,Y,SDG,FM,D, ,      ,0000,0000,2640,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,GETI4C,RW12,D264U,FM,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,GETI4C,RW12, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2220,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,GETI4C,RW12,SDG,FM,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,GETI4C,RW12,GETIR,FM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GETI4F,RW30, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3010,    ,+,00470,     ,12000, ,   ,    ,   ,SDG,FM,D, ,B, , , ;
SID:020,2,GETI4F,RW30, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3160,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GETI4F,RW30,SDG,FM,D, ,V   , ,   ,FD, ,SDG,FM,D, ,      ,0000,0000,3130,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,GETI4F,RW30, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2440,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,GETI4F,RW30,PR328,FM,P,C,E   , ,   ,CF, ,PRF,FM,D, ,      ,3275,0300,2740,0170, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,GETI4F,RW30,SDG44,FM,P,C,E   ,L,   ,AF, ,PRF,FM,D, ,      ,2886,0300,3270,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,GETI4F,RW30,GETIR,FM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MG4A,RW14, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1350,    ,+,00470,     ,12000, ,   ,    ,   ,SDG,FM,D, ,B, , , ;
SID:020,2,MG4A,RW14, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1200,    ,+,00800,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,2,MG4A,RW14, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,3250,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MG4A,RW14,D010X,FM,P,C,EY  , ,   ,CF, ,SDG,FM,D, ,      ,0100,0240,0100,0200, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,MG4A,RW14, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3100,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,MG4A,RW14,SD318,FM,P,C,E   ,L,   ,AF, ,SDG,FM,D, ,      ,3183,0300,3600,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,MG4A,RW14,MG,FM,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MG4B,RW32, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3150,    ,+,00470,     ,12000, ,   ,    ,   ,SDG,FM,D, ,B, , , ;
SID:020,2,MG4B,RW32, , , , ,    , ,   ,CD, ,SDG,FM,D, ,      ,    ,    ,3200,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MG4B,RW32, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0210,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,2,MG4B,RW32,SDG,FM,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MG4B,RW32,MG,FM,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,MG4C,RW12, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1060,    ,+,00470,     ,12000,-,205,    ,   ,SDG,FM,D, ,B, , , ;
SID:030,2,MG4C,RW12, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,3250,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MG4C,RW12,D010X,FM,P,C,EY  , ,   ,CF, ,SDG,FM,D, ,      ,0100,0240,0100,0200, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,MG4C,RW12, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3100,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,MG4C,RW12,SD318,FM,P,C,E   ,L,   ,AF, ,SDG,FM,D, ,      ,3183,0300,3600,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,MG4C,RW12,MG,FM,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MG4F,RW30, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3010,    ,+,00470,     ,12000, ,   ,    ,   ,SDG,FM,D, ,B, , , ;
SID:020,2,MG4F,RW30, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3160,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MG4F,RW30,SDG,FM,D, ,V   , ,   ,FD, ,SDG,FM,D, ,      ,0000,0000,3130,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MG4F,RW30, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3480,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:045,2,MG4F,RW30,SDG,FM,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,MG4F,RW30,MG,FM,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NIBI4A,RW14, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1350,    ,+,00470,     ,12000, ,   ,    ,   ,SDG,FM,D, ,B, , , ;
SID:020,2,NIBI4A,RW14, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1200,    ,+,00800,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,2,NIBI4A,RW14, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,3350,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,2,NIBI4A,RW14,SDG,FM,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,NIBI4A,RW14,NIBIS,FI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NIBI4B,RW32, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3150,    ,+,00470,     ,12000, ,   ,    ,   ,SDG,FM,D, ,B, , , ;
SID:020,2,NIBI4B,RW32, , , , ,    , ,   ,CD, ,SDG,FM,D, ,      ,    ,    ,3200,0030, ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,2,NIBI4B,RW32, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,0650,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,NIBI4B,RW32,SDG,FM,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,NIBI4B,RW32,NIBIS,FI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,NIBI4C,RW12, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1060,    ,+,00470,     ,12000,-,205,    ,   ,SDG,FM,D, ,B, , , ;
SID:030,2,NIBI4C,RW12, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,3350,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,NIBI4C,RW12,SDG,FM,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,NIBI4C,RW12,NIBIS,FI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NIBI4F,RW30, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3010,    ,+,00470,     ,12000, ,   ,    ,   ,SDG,FM,D, ,B, , , ;
SID:020,2,NIBI4F,RW30, , , , ,    , ,   ,CD, ,SDG,FM,D, ,      ,    ,    ,3160,0020, ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,2,NIBI4F,RW30, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,0650,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,NIBI4F,RW30,SDG,FM,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,NIBI4F,RW30,NIBIS,FI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NODS4A,RW14, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1350,    ,+,00470,     ,12000, ,   ,    ,   ,SDG,FM,D, ,B, , , ;
SID:020,2,NODS4A,RW14, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1200,    ,+,00800,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,2,NODS4A,RW14, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,3250,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,NODS4A,RW14,D010X,FM,P,C,EY  , ,   ,CF, ,SDG,FM,D, ,      ,0100,0240,0100,0200, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,NODS4A,RW14, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3100,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:055,2,NODS4A,RW14,SD336,FM,P,C,E   ,L,   ,AF, ,SDG,FM,D, ,      ,3354,0300,3600,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,NODS4A,RW14,NODSI,FM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NODS4B,RW32, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3150,    ,+,00470,     ,12000, ,   ,    ,   ,SDG,FM,D, ,B, , , ;
SID:020,2,NODS4B,RW32, , , , ,    , ,   ,CD, ,SDG,FM,D, ,      ,    ,    ,3200,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NODS4B,RW32, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0210,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,NODS4B,RW32,SDG,FM,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,NODS4B,RW32,NODSI,FM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,NODS4C,RW12, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1060,    ,+,00470,     ,12000,-,205,    ,   ,SDG,FM,D, ,B, , , ;
SID:030,2,NODS4C,RW12, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,3250,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,NODS4C,RW12,D010X,FM,P,C,EY  , ,   ,CF, ,SDG,FM,D, ,      ,0100,0240,0100,0200, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,NODS4C,RW12, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3100,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,NODS4C,RW12,SD336,FM,P,C,E   ,L,   ,AF, ,SDG,FM,D, ,      ,3354,0300,3600,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,NODS4C,RW12,NODSI,FM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NODS4F,RW30, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3010,    ,+,00470,     ,12000, ,   ,    ,   ,SDG,FM,D, ,B, , , ;
SID:020,2,NODS4F,RW30, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3160,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NODS4F,RW30,SDG,FM,D, ,V   , ,   ,FD, ,SDG,FM,D, ,      ,0000,0000,3130,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,2,NODS4F,RW30, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0210,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,NODS4F,RW30,SDG,FM,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,NODS4F,RW30,NODSI,FM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,UNKI4A,RW14, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1350,    ,+,00470,     ,12000, ,   ,    ,   ,SDG,FM,D, ,B, , , ;
SID:020,2,UNKI4A,RW14, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1200,    ,+,00800,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,2,UNKI4A,RW14, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,3250,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,UNKI4A,RW14,D010X,FM,P,C,EY  , ,   ,CF, ,SDG,FM,D, ,      ,0100,0240,0100,0200, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,UNKI4A,RW14, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3100,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,UNKI4A,RW14,SD303,FM,P,C,E   ,L,   ,AF, ,SDG,FM,D, ,      ,3034,0300,3600,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,UNKI4A,RW14,UNKIK,FM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,UNKI4B,RW32, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3150,    ,+,00470,     ,12000, ,   ,    ,   ,SDG,FM,D, ,B, , , ;
SID:020,2,UNKI4B,RW32, , , , ,    , ,   ,CD, ,SDG,FM,D, ,      ,    ,    ,3200,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,UNKI4B,RW32, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2580,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,UNKI4B,RW32,SDG,FM,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,UNKI4B,RW32,UNKIK,FM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,UNKI4C,RW12, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1060,    ,+,00470,     ,12000,-,205,    ,   ,SDG,FM,D, ,B, , , ;
SID:030,2,UNKI4C,RW12, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,3250,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,UNKI4C,RW12,D010X,FM,P,C,EY  , ,   ,CF, ,SDG,FM,D, ,      ,0100,0240,0100,0200, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,UNKI4C,RW12, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3100,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,UNKI4C,RW12,SD303,FM,P,C,E   ,L,   ,AF, ,SDG,FM,D, ,      ,3034,0300,3600,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,UNKI4C,RW12,UNKIK,FM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,UNKI4F,RW30, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3010,    ,+,00470,     ,12000, ,   ,    ,   ,SDG,FM,D, ,B, , , ;
SID:020,2,UNKI4F,RW30, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3160,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,UNKI4F,RW30,SDG,FM,D, ,V   , ,   ,FD, ,SDG,FM,D, ,      ,0000,0000,3130,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,UNKI4F,RW30, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2730,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,UNKI4F,RW30,SDG,FM,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,UNKI4F,RW30,UNKIK,FM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,UVEN1J,RW12, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1210,    ,+,00520,     ,12000, ,   ,    ,   , , , , , , , , ;
SID:020,5,UVEN1J,RW12,LAKAZ,FM,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,UVEN1J,RW12,ODAVI,FM,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,UVEN1J,RW12,VEKAS,FM,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,UVEN1J,RW12,VAVAL,FM,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,UVEN1J,RW12,UVENA,FM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,UVEN1M,RW32,IBULU,FM,E,A,EY  , ,   ,CF, ,SDG,FM,D, ,      ,3134,0030,3160,0030, ,     ,     ,12000, ,   ,    ,   , , , , , , , , ;
SID:020,5,UVEN1M,RW32,RIVPA,FM,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,UVEN1M,RW32,UVENA,FM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,UVEN1N,RW14, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1360,    ,+,00800,     ,12000, ,   ,    ,   , , , , , , , , ;
SID:020,5,UVEN1N,RW14,LAKAZ,FM,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,UVEN1N,RW14,ODAVI,FM,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,UVEN1N,RW14,VEKAS,FM,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,UVEN1N,RW14,VAVAL,FM,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,UVEN1N,RW14,UVENA,FM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
