STAR:030,2,NN5,RW04,D194I,UN,P,C,EY  , ,   ,CF, ,PTG,UN,D, ,      ,1939,0091,2190,0130, ,02180,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,NN5,RW04,FF04,UN,P,C,EE  ,R,   ,CF,Y,PTG,UN,D, ,      ,2184,0060,0390,0030, ,01850,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,NN6,RW22,NANAD,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL090,FL080,05000, ,   ,    ,   ,PTG,UN,D, , , , , ;
STAR:020,2,NN6,RW22,PTG,UN,D, ,VY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03170,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,NN6,RW22, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,NN6,RW22,D068J,UN,P,C,EY  , ,   ,CF, ,PTG,UN,D, ,      ,0675,0080,0390,0120, ,02180,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,NN6,RW22,FF22,UN,P,C,EE  ,L,   ,CF,Y,PTG,UN,D, ,      ,0397,0049,2190,0030, ,01850,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,OD5,RW04,OKEDU,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL090,FL080,05000, ,   ,    ,   ,PTG,UN,D, , , , , ;
STAR:020,2,OD5,RW04,PTG,UN,D, ,VY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03170,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,OD5,RW04,D194I,UN,P,C,EY  ,R,   ,CF,Y,PTG,UN,D, ,      ,1939,0091,2190,0090, ,02180,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,OD5,RW04,FF04,UN,P,C,EE  ,R,   ,CF,Y,PTG,UN,D, ,      ,2184,0060,0390,0030, ,01850,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,OD6,RW22,OKEDU,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL090,FL080,05000, ,   ,    ,   ,PTG,UN,D, , , , , ;
STAR:020,2,OD6,RW22,PTG,UN,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03170,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,OD6,RW22,D068J,UN,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02180,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,OD6,RW22,FF22,UN,P,C,EE  ,L,   ,CF,Y,PTG,UN,D, ,      ,0397,0049,2190,0030, ,01850,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,PL5,RW04,PELED,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL090,FL080,05000, ,   ,    ,   ,PTG,UN,D, , , , , ;
STAR:020,2,PL5,RW04,PTG,UN,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03170,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,PL5,RW04,D194I,UN,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02180,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,PL5,RW04,FF04,UN,P,C,EE  ,R,   ,CF,Y,PTG,UN,D, ,      ,2184,0060,0390,0030, ,01850,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,PL6,RW22,PELED,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL090,FL080,05000, ,   ,    ,   ,PTG,UN,D, , , , , ;
STAR:020,2,PL6,RW22,PTG,UN,D, ,VY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03170,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,PL6,RW22,D068J,UN,P,C,EY  ,L,   ,CF, ,PTG,UN,D, ,      ,0675,0080,0390,0050, ,02180,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,PL6,RW22,FF22,UN,P,C,EE  ,L,   ,CF,Y,PTG,UN,D, ,      ,0397,0049,2190,0030, ,01850,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,RL5,RW04,RALUP,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL090,FL080,05000, ,   ,    ,   ,PTG,UN,D, , , , , ;
STAR:020,2,RL5,RW04,PTG,UN,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03170,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,RL5,RW04,D194I,UN,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02180,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,RL5,RW04,FF04,UN,P,C,EE  ,R,   ,CF,Y,PTG,UN,D, ,      ,2184,0060,0390,0030, ,01850,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,RL6,RW22,RALUP,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL090,FL080,05000, ,   ,    ,   ,PTG,UN,D, , , , , ;
STAR:020,2,RL6,RW22,PTG,UN,D, ,VY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03170,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,RL6,RW22,D068J,UN,P,C,EY  ,L,   ,CF,Y,PTG,UN,D, ,      ,0675,0080,0390,0080, ,02180,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,RL6,RW22,FF22,UN,P,C,EE  ,L,   ,CF,Y,PTG,UN,D, ,      ,0397,0049,2190,0030, ,01850,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,RM5,RW04,REMTA,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL090,FL080,05000, ,   ,    ,   ,PTG,UN,D, , , , , ;
STAR:020,2,RM5,RW04,PTG,UN,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03170,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,RM5,RW04,D194I,UN,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02180,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,RM5,RW04,FF04,UN,P,C,EE  ,R,   ,CF,Y,PTG,UN,D, ,      ,2184,0060,0390,0030, ,01850,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,RM6,RW22,REMTA,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL090,FL080,05000, ,   ,    ,   ,PTG,UN,D, , , , , ;
STAR:020,2,RM6,RW22,PTG,UN,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03170,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,RM6,RW22,D068J,UN,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02180,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,RM6,RW22,FF22,UN,P,C,EE  ,L,   ,CF,Y,PTG,UN,D, ,      ,0397,0049,2190,0030, ,01850,     ,     , ,   ,    ,   , , , , , , , , ;
