SID:030,5,IDEK7C,RW05,DH153,ED,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,IDEK7C,RW05,ELSOB,ED,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:045,5,IDEK7C,RW05,DH163,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,IDEK7C,RW05,IDEKO,ED,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IDEK8D,RW15, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1500,    ,+,00500,     ,05000,-,210,    ,   ,EDDH,ED,P,A, , , , ;
SID:020,5,IDEK8D,RW15,DH202,ED,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,IDEK8D,RW15,DH216,ED,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,5,IDEK8D,RW15,DH220,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:045,5,IDEK8D,RW15,DH163,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,IDEK8D,RW15,IDEKO,ED,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LUGE2B,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2280,    ,+,00500,     ,05000,-,210,    ,   ,EDDH,ED,P,A, , , , ;
SID:020,5,LUGE2B,RW23,DH111,ED,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,LUGE2B,RW23,DH102,ED,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,5,LUGE2B,RW23,DH106,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,LUGE2B,RW23,DH112,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,LUGE2B,RW23,DH104,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,LUGE2B,RW23,DH166,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,LUGE2B,RW23,LUGEG,ED,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LUGE2C,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0480,    ,+,00500,     ,05000,-,210,    ,   ,EDDH,ED,P,A, , , , ;
SID:020,5,LUGE2C,RW05,DH154,ED,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,LUGE2C,RW05,DH161,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LUGE2C,RW05,LUGEG,ED,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LUGE2D,RW15, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1500,    ,+,00500,     ,05000,-,210,    ,   ,EDDH,ED,P,A, , , , ;
SID:020,5,LUGE2D,RW15,DH200,ED,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,LUGE2D,RW15, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1500,    ,+,01500,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,5,LUGE2D,RW15,DH201,ED,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:050,5,LUGE2D,RW15,HAM,ED,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,LUGE2D,RW15,DH162,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,LUGE2D,RW15,LUGEG,ED,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LUGE2G,RW33, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3300,    ,+,00500,     ,05000,-,210,    ,   ,EDDH,ED,P,A, , , , ;
SID:020,5,LUGE2G,RW33,DH250,ED,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,00670,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,LUGE2G,RW33,DH253,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:035,5,LUGE2G,RW33,DH169,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
