APPCH:030,T,T32L, ,MT32L,EY,P,C,E  M, ,   ,CF, ,SQQ,EY,D, ,      ,1454,0014,3260,0050, ,00723,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,T,T32L, ,SQQ,EY,D, ,V M , ,   ,CF, ,SQQ,EY,D, ,      ,0000,0000,3260,0014, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T32L, ,SQQ,EY,D, ,V   , ,   ,FA, ,SQQ,EY,D, ,      ,0000,0000,3260,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,T,T32L, ,SQQ,EY,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:010,A,T32R,ODASA,ODASA,EY,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,T32R,ODASA, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3500,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T32R,ODASA,CT32R,EY,P,C,EE B,L,   ,AF, ,SQQ,EY,D, ,      ,1399,0115,1700,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T32R,SQQ,SQQ,EY,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,T32R,SQQ,SQQ,EY,D, ,V   , ,   ,FD, ,SQQ,EY,D, ,      ,0000,0000,1650,0101,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T32R,SQQ,D165L,EY,P,C,E   , ,   ,CF, ,SQQ,EY,D, ,      ,1650,0115,1650,0014, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,T32R,SQQ,CT32R,EY,P,C,EE B,L,   ,AF, ,SQQ,EY,D, ,      ,1399,0115,1650,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,T,T32R, ,CT32R,EY,P,C,E  I, ,   ,IF, ,SQQ,EY,D, ,      ,1399,0115,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T32R, ,FT32R,EY,P,C,E  F, ,   ,CF, ,SQQ,EY,D, ,      ,1399,0064,3200,0051,+,02300,     ,     , ,   ,    ,   ,SQQ,EY,D, , ,0,D,S;
APPCH:030,T,T32R, ,MT32R,EY,P,C,E  M, ,   ,CF, ,SQQ,EY,D, ,      ,1398,0016,3200,0048, ,00801,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,T,T32R, ,SQQ,EY,D, ,V M , ,   ,CF, ,SQQ,EY,D, ,      ,0000,0000,3200,0016, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T32R, ,SQQ,EY,D, ,V   , ,   ,FA, ,SQQ,EY,D, ,      ,0000,0000,3200,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,T,T32R, ,SQQ,EY,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
RWY:RW14L,-0140,      ,00447, ,ISZ ,1,   ;N55542488,E023224578,0000;
RWY:RW14R,-0040,      ,00440, ,    , ,   ;N55541481,E023224087,0000;
RWY:RW32L,+0040,      ,00434, ,    , ,   ;N55524772,E023242495,0000;
RWY:RW32R,+0050,      ,00441, ,IDL ,1,   ;N55525094,E023243815,0000;
